,0
2321,9222
2322,9492
2323,9252
2324,9530
2325,9994
2326,10206
2327,10656
2328,9838
2329,10206
2330,9152
2331,8794
2332,8234
2333,8476
2334,8690
2335,9464
2336,8974
2337,8916
2338,8384
2339,8244
2340,8236
2341,8212
2342,8048
2343,8210
2344,8244
2345,8474
2346,9300
2347,9352
2348,9106
2349,8016
2350,8426
2351,8556
2352,8584
2353,7618
2354,7588
2355,7384
2356,7598
2357,7300
2358,6602
2359,7102
2360,7124
2361,6942
2362,6366
2363,6688
2364,6812
2365,6554
2366,6806
2367,6522
2368,7422
2369,7828
2370,7374
2371,7136
2372,7012
2373,6968
2374,7574
2375,7378
2376,7754
2377,7112
2378,7842
2379,7782
2380,7422
2381,7594
2382,7792
2383,7982
2384,8424
2385,8062
2386,8172
2387,8626
2388,8840
2389,8172
2390,8166
2391,8756
2392,8758
2393,8676
2394,8648
2395,8884
2396,8956
2397,9204
2398,8924
2399,9138
2400,8818
2401,8244
2402,7800
2403,8008
2404,8382
2405,8190
2406,8344
2407,8188
2408,7594
2409,7466
2410,7454
2411,7808
2412,7854
2413,7480
2414,7378
2415,6490
2416,6132
2417,5826
2418,5894
2419,6198
2420,5764
2421,5260
2422,4884
2423,5550
2424,5996
2425,5674
2426,6120
2427,5736
2428,6058
2429,6380
2430,6782
2431,7046
2432,7674
2433,7684
2434,8352
2435,8342
2436,8526
2437,8208
2438,7978
2439,8124
2440,8336
2441,8218
2442,8686
2443,8802
2444,8440
2445,8276
2446,8650
2447,8546
2448,8034
2449,8456
2450,8452
2451,8112
2452,7650
2453,7724
2454,8104
2455,7744
2456,7320
2457,7456
2458,7774
2459,8070
2460,8234
2461,7698
2462,8546
2463,8170
2464,7898
2465,7376
2466,6998
2467,6698
2468,6632
2469,6632
2470,6862
2471,6582
2472,6158
2473,6638
2474,6582
2475,5952
2476,6210
2477,7232
2478,6964
2479,7924
2480,8174
2481,8626
2482,7952
2483,8628
2484,8640
2485,8376
2486,8530
2487,8084
2488,7896
2489,7396
2490,7224
2491,7300
2492,7202
2493,7216
2494,7568
2495,7264
2496,7618
