,0
2415,1730
2416,1558
2417,1364
2418,1416
2419,1678
2420,1682
2421,1386
2422,1064
2423,1172
2424,1278
2425,1422
2426,1502
2427,1794
2428,1570
2429,1592
2430,1918
2431,1760
2432,1744
2433,1708
2434,1758
2435,1684
2436,1506
2437,1528
2438,1520
2439,1856
2440,1832
2441,1690
2442,1290
2443,1650
2444,1510
2445,1636
2446,1358
2447,1408
2448,1180
2449,1170
2450,1008
2451,800
2452,918
2453,976
2454,816
2455,1208
2456,1446
2457,1270
2458,1506
2459,1596
2460,1688
2461,1924
2462,1866
2463,1720
2464,1532
2465,1454
2466,1682
2467,1864
2468,1756
2469,2066
2470,2110
2471,1676
2472,1624
2473,1672
2474,1534
2475,1462
2476,1318
2477,1246
2478,1112
2479,1270
2480,1358
2481,1384
2482,1440
2483,1474
2484,1638
2485,1808
2486,1764
2487,1750
2488,1888
2489,2024
2490,1896
2491,2102
2492,2026
2493,1876
2494,1716
2495,1890
2496,2048
2497,2264
2498,2204
2499,2354
2500,2364
2501,2590
2502,2484
2503,2442
2504,2190
2505,2174
